init_type,sel_type,cross_type,mut_type,term_type,fitness_func,avg_fit_score,std_fit_score,max_fit_score,min_fit_score,avg_gens
gaussian,rws,centroid,uniform,convergence,rastrigin,0.15606613295225094,0.16019320799004239,0.5774896925188955,0.0005006519817172261,39.8
gaussian,tournament,2_parent_average,uniform,convergence,rastrigin,0.15727694543269952,0.1530452689759286,0.5930637418426343,0.00018405069920390815,31.95
gaussian,rws,centroid,uniform,generations,rastrigin,0.15895986808834173,0.2690021456930987,1.2216321556503473,0.0002315927849032562,50.0
uniform,tournament,2_parent_average,uniform,convergence,rastrigin,0.15959172926262025,0.1663134818691406,0.5936903577927346,0.0008632634373988424,38.33
uniform,rws,centroid,gaussian,convergence,rastrigin,0.1606148841725249,0.15381231113670596,0.5890912133283734,0.0003051410166321489,46.33
gaussian,rws,centroid,gaussian,convergence,rastrigin,0.1625322083473301,0.15206830093794832,0.5924600209134887,0.0016365247568081998,38.93
gaussian,rws,binary_mask,swap,generations,spherical,0.16430451643257132,0.3554702549098002,2.305024571730733,3.179913330636019e-05,50.0
gaussian,tournament,2_parent_average,gaussian,convergence,rastrigin,0.16433935712867606,0.15642564607135762,0.5551318847328162,6.031737839862217e-06,33.19
gaussian,tournament,2_parent_average,uniform,generations,rastrigin,0.16567955695584,0.27278845178718697,1.2370931186441894,2.0818755359641727e-06,50.0
gaussian,tournament,two_point,swap,generations,spherical,0.16609072726352425,0.2988404287481169,1.5810422828257407,9.181324640565162e-06,50.0
uniform,tournament,2_parent_average,gaussian,convergence,rastrigin,0.16694180832528535,0.15486709265676515,0.5947766205502418,6.464015875451423e-06,39.83
uniform,rws,centroid,uniform,convergence,rastrigin,0.16915222714410644,0.16393656365723672,0.5456146530039732,1.1386110685407402e-06,45.14
gaussian,rws,2_parent_average,uniform,convergence,rastrigin,0.16939062430569876,0.16862580584639858,0.5936810989269574,1.7102625349707523e-05,32.82
gaussian,rws,binary_mask,gaussian,convergence,rastrigin,0.17174878366814292,0.1485282747603323,0.5999288447809725,0.00173359788965044,35.8
uniform,rws,centroid,swap,convergence,spherical,0.1719843720221194,0.3817046400952272,1.779327655014502,2.6092934424995587e-10,60.78
uniform,tournament,centroid,uniform,convergence,rastrigin,0.17407983317480508,0.1668175383021216,0.596123448355609,8.937828659583147e-05,44.49
gaussian,tournament,two_point,swap,convergence,spherical,0.17696821457384013,0.30383639330701484,1.7424387933726864,6.444139776887704e-06,51.01
gaussian,rws,two_point,gaussian,generations,rastrigin,0.1790809009902026,0.2368420233407472,1.1990698394957136,0.0002910348604316937,50.0
gaussian,rws,two_point,uniform,convergence,himmelblau,0.18078116479764703,0.16039201680461693,0.586317638668634,0.0002723959423834058,25.45
gaussian,tournament,two_point,uniform,convergence,himmelblau,0.18101540943684316,0.1435932981999577,0.5476314870270014,0.00238729478636926,24.73
gaussian,rws,binary_mask,uniform,convergence,himmelblau,0.1817405391092,0.13373008902855635,0.5299298913208546,0.005010287578860003,25.86
gaussian,tournament,binary_mask,uniform,convergence,himmelblau,0.18203393837171053,0.14719982108602378,0.5705423742754134,0.0008661756740621103,24.93
uniform,rws,binary_mask,uniform,convergence,himmelblau,0.18258771044335312,0.15387207467607877,0.5800257873513416,0.0004669472198871012,25.17
gaussian,tournament,binary_mask,swap,generations,spherical,0.1829520344831206,0.28025854949128953,1.5249617007589062,1.702645293187939e-08,50.0
uniform,tournament,binary_mask,uniform,convergence,himmelblau,0.18413337227220175,0.15396549508621304,0.5781392471492433,8.130806919201563e-05,24.18
uniform,rws,2_parent_average,gaussian,convergence,rastrigin,0.18440828819650862,0.17169967284118934,0.5593641067050505,0.0001358448156949521,39.49
gaussian,rws,2_parent_average,gaussian,generations,rastrigin,0.18677924715609517,0.29458835925275806,1.0993112915553525,4.7945212948263816e-05,50.0
gaussian,tournament,two_point,gaussian,convergence,rastrigin,0.1879345530886063,0.15673854275903934,0.5846186387219277,3.1577470892329984e-05,33.81
gaussian,tournament,centroid,gaussian,convergence,rastrigin,0.18870932353056769,0.17354381183693027,0.5906072347193216,0.00015661392960097942,39.13
uniform,tournament,centroid,gaussian,convergence,rastrigin,0.19269010398503356,0.16654138201454818,0.5830898060408636,7.675468771495275e-05,46.59
gaussian,rws,2_parent_average,uniform,generations,rastrigin,0.2034275340206074,0.29801627614130227,1.173248101839178,3.911228375841347e-05,50.0
uniform,tournament,two_point,uniform,convergence,himmelblau,0.20356477873216539,0.162610882668399,0.5903440589712601,0.002700933848580336,24.5
uniform,rws,binary_mask,gaussian,convergence,rastrigin,0.20380265863519387,0.16460998470282218,0.5991149800130984,0.0042042813845704075,42.32
gaussian,rws,two_point,swap,convergence,spherical,0.2045998135432604,0.36091191458507543,1.9363309738825483,5.454695426790422e-05,60.75
uniform,tournament,two_point,gaussian,convergence,rastrigin,0.20633576772365572,0.1606719278204285,0.5995286298415223,0.0038728505200182894,43.25
gaussian,tournament,binary_mask,swap,convergence,spherical,0.2088033128354501,0.42504835434421606,2.7655562739306836,1.8671051330138895e-12,60.67
gaussian,rws,two_point,uniform,convergence,rastrigin,0.20979790722166863,0.16846469680052745,0.5917809178038702,0.001289437644430791,43.84
uniform,rws,two_point,gaussian,convergence,rastrigin,0.21111151162640052,0.15077186957183553,0.59540424581823,0.0021188385045505242,42.22
gaussian,rws,binary_mask,uniform,convergence,rastrigin,0.21507677036478132,0.14884792800333202,0.5650363527874767,7.002427216207252e-05,44.92
gaussian,tournament,centroid,gaussian,generations,rastrigin,0.2163273334029734,0.32666029625414417,1.2885783416191359,4.23962777844622e-05,50.0
gaussian,tournament,binary_mask,gaussian,convergence,rastrigin,0.21637726618233358,0.15573824480843929,0.5669609655107095,0.00038506181179442933,36.24
gaussian,tournament,binary_mask,gaussian,generations,rastrigin,0.21670908806524597,0.340319419032416,2.0009909400751127,0.0016169150923133202,50.0
uniform,tournament,binary_mask,gaussian,convergence,rastrigin,0.21682089278999492,0.15741727280504486,0.5636413910091882,0.00042107717523975907,40.33
uniform,rws,2_parent_average,uniform,generations,rastrigin,0.21682240759846988,0.28048920482525885,1.2402823460395282,0.00010291808608542397,50.0
gaussian,rws,two_point,gaussian,convergence,rastrigin,0.21764220025116965,0.16559063534172727,0.5389132981029015,0.0029356526015540396,37.58
uniform,tournament,binary_mask,uniform,convergence,rastrigin,0.21939926111363342,0.15540996090458356,0.5495214221538163,0.0022387684239220107,42.41
gaussian,tournament,centroid,uniform,generations,rastrigin,0.22275523979361092,0.3230517959911702,1.153776723324782,1.2938208513446625e-06,50.0
gaussian,tournament,binary_mask,uniform,convergence,rastrigin,0.22848302032557327,0.15838190488842105,0.5643608792583237,0.0018193659956935448,39.65
gaussian,tournament,two_point,gaussian,generations,rastrigin,0.22959636486636292,0.3354485325975244,1.3287083683760486,0.0009424678201099823,50.0
uniform,rws,binary_mask,uniform,convergence,rastrigin,0.2307203937667725,0.16841562652990505,0.5977097280461905,0.0015971852334111247,50.18
gaussian,rws,binary_mask,gaussian,generations,rastrigin,0.2357200558246695,0.32511298311031983,1.4357646491470675,8.159337641444608e-05,50.0
gaussian,rws,centroid,gaussian,generations,rastrigin,0.23790442455739189,0.3789886700493122,1.2486589842243134,3.311692747587358e-06,50.0
gaussian,tournament,two_point,uniform,convergence,rastrigin,0.23793142340133897,0.16627089007412255,0.5992610377570244,0.0010851333542056807,39.12
gaussian,rws,two_point,uniform,generations,rastrigin,0.24270290416608578,0.30901371914887643,1.7924204838499023,0.0016451089153370901,50.0
uniform,tournament,binary_mask,gaussian,generations,rastrigin,0.24710098765288208,0.314994303382575,1.2316809853967214,0.00427725299763182,50.0
uniform,tournament,two_point,gaussian,generations,rastrigin,0.24937035627919094,0.3184543931006673,1.2316978751750867,0.0005524753593846299,50.0
uniform,tournament,centroid,uniform,generations,rastrigin,0.2533700774379153,0.3377433966260163,1.1472000133811129,1.4579325494423756e-05,50.0
uniform,tournament,2_parent_average,uniform,generations,rastrigin,0.2550439448338306,0.3477791783663955,1.4098034750997854,7.702255998864871e-05,50.0
uniform,tournament,two_point,uniform,convergence,rastrigin,0.2555492677775169,0.15342762717524522,0.5906208695304755,0.001723266639679366,44.84
uniform,rws,two_point,uniform,convergence,rastrigin,0.2645028049958346,0.1711106384148065,0.5858012134577066,0.014477542646393005,43.67
uniform,rws,2_parent_average,gaussian,generations,rastrigin,0.2836893378308592,0.3937670321839179,1.5009088790813223,3.932069120082815e-06,50.0
uniform,tournament,centroid,gaussian,generations,rastrigin,0.2887186403219537,0.40638319467774825,1.65529837958794,1.1650934432339e-05,50.0
uniform,tournament,2_parent_average,swap,convergence,spherical,0.2896924502563463,0.8334407049727736,5.959359052025677,3.0874925827402346e-08,70.37
uniform,rws,binary_mask,gaussian,generations,rastrigin,0.2929787178082373,0.3651382689402289,1.250484918623279,0.0009655076229151405,50.0
gaussian,tournament,binary_mask,uniform,generations,rastrigin,0.29398618926683523,0.2986358200057524,1.3347101434732522,0.0017676256798182521,50.0
gaussian,rws,2_parent_average,swap,convergence,booth,0.29970792538233576,0.48028004629083126,2.2119296695325,1.5694267834468233e-05,94.75
gaussian,tournament,two_point,uniform,generations,rastrigin,0.3113277662409256,0.3442877969624018,1.682024274720959,0.0002389361932699785,50.0
gaussian,rws,binary_mask,uniform,generations,rastrigin,0.3131825555715465,0.36213060760992716,1.359075382534357,6.441939545709374e-05,50.0
uniform,tournament,binary_mask,uniform,generations,rastrigin,0.3174573322863882,0.38567310310289526,2.0087133008373073,8.422267906382785e-05,50.0
uniform,tournament,centroid,swap,convergence,spherical,0.3193009536999323,0.7103287470825231,3.636125863268916,5.739971816167608e-11,89.81
uniform,tournament,centroid,swap,generations,spherical,0.3216796037649206,0.8657795771374179,7.144646514298978,2.0365566580896512e-11,50.0
uniform,tournament,two_point,uniform,generations,rastrigin,0.32280202755214105,0.3624778171698239,1.4915944894387998,0.0005082519417776155,50.0
uniform,rws,centroid,uniform,generations,rastrigin,0.3433063785668248,0.43970562507943584,1.5633623912188916,0.0004960770355424415,50.0
uniform,rws,centroid,swap,generations,spherical,0.3438794259384451,1.1022847966140485,8.60206336809193,5.517440728552427e-12,50.0
gaussian,tournament,2_parent_average,swap,convergence,booth,0.35495055492902383,0.7540734985878577,4.006900304213692,5.2915069976190255e-09,84.92
uniform,rws,binary_mask,uniform,generations,rastrigin,0.36085466283132867,0.38731035408334147,1.4113960426930774,0.004754274403225622,50.0
uniform,rws,two_point,gaussian,generations,rastrigin,0.3640891856900257,0.42503362391174,2.004460004620608,0.0009146249297842246,50.0
uniform,rws,centroid,gaussian,generations,rastrigin,0.3788246997479684,0.503295386921133,2.659370903328682,5.402176953595017e-05,50.0
uniform,rws,2_parent_average,swap,generations,spherical,0.40275695260086747,0.8716737782016435,5.090416055008245,1.2632527762039007e-12,50.0
uniform,rws,two_point,uniform,generations,rastrigin,0.4136026818048373,0.39691829606782214,1.5115961507726752,0.0032341977124588084,50.0
gaussian,rws,centroid,swap,generations,booth,0.5920158699528878,1.1525283132515247,7.893384843371368,2.3260744119505184e-06,50.0
gaussian,tournament,centroid,swap,generations,booth,0.6376895719704694,1.4874648130339656,10.465171929627497,0.00011280236349113631,50.0
gaussian,rws,centroid,swap,convergence,booth,0.6450589149492693,1.5826342910473714,13.357687040739275,1.5507960364594238e-05,128.97
uniform,rws,2_parent_average,swap,convergence,booth,0.6489840571890683,1.4309206405526809,8.552870930051064,7.241796256956314e-05,119.89
uniform,rws,2_parent_average,swap,generations,booth,0.7338306292830928,2.4275106973549954,21.01049145339603,1.1013141311896243e-08,50.0
gaussian,tournament,2_parent_average,swap,generations,booth,0.789568909765468,1.8345998450513246,10.577162841810358,2.6090432469058012e-06,50.0
uniform,rws,centroid,swap,convergence,booth,0.7967150602739753,1.5758541114112439,9.28377849627302,1.4293801835633471e-09,153.07
gaussian,tournament,centroid,swap,convergence,booth,0.8404420793231714,2.173699687003346,17.180823455871987,1.2796651111993939e-05,136.82
gaussian,rws,2_parent_average,swap,generations,booth,0.8597682565629587,2.274684949572304,12.912974438231391,1.6748968324096662e-06,50.0
uniform,rws,binary_mask,swap,generations,spherical,0.8798061376972295,1.4556019859910505,8.230303790698118,1.0887071573885214e-07,50.0
uniform,tournament,centroid,swap,convergence,booth,0.9079279574632976,1.9765403739271306,11.820208650521401,0.0003113438452881215,174.29
gaussian,rws,centroid,swap,convergence,rastrigin,0.9708077014910469,1.0508648399117602,5.126477537147542,5.341703186445557e-07,278.15
uniform,tournament,centroid,swap,generations,booth,0.9936115837555343,2.7384143692442606,19.122928617103103,2.0647209112373253e-09,50.0
uniform,tournament,2_parent_average,swap,generations,booth,1.0020634805324782,2.272505828232616,13.271787238976309,4.832507205004952e-06,50.0
uniform,tournament,two_point,swap,convergence,spherical,1.0111675565080562,1.809853842652029,10.902211924391015,3.1317130436853505e-06,216.09
uniform,tournament,binary_mask,swap,convergence,spherical,1.0262812120894609,2.1671784421390723,14.663342074197258,0.0001739233627529322,172.74
uniform,tournament,binary_mask,swap,generations,spherical,1.0415023424480732,1.860845182352516,12.118419779845524,2.1259467199148884e-09,50.0
uniform,rws,two_point,swap,generations,spherical,1.0458354902877363,1.809522366399361,10.161351935931492,9.525306458095967e-06,50.0
gaussian,rws,2_parent_average,swap,generations,rastrigin,1.04884536553562,1.113612087248608,5.141810232264657,1.9131910988789969e-07,50.0
gaussian,rws,2_parent_average,swap,convergence,rastrigin,1.055862796806131,1.159066325930217,7.244121092449191,7.709790693866125e-06,280.55
uniform,rws,binary_mask,swap,convergence,spherical,1.0927900894645175,1.5919686073259363,8.77836968640656,2.9038961738183333e-07,235.87
uniform,rws,two_point,swap,convergence,spherical,1.0953558846510139,1.819778951476397,8.199742577786743,8.479086874338332e-09,201.91
uniform,tournament,2_parent_average,swap,convergence,booth,1.1301755978871049,4.179291670752637,39.44036834571352,7.966370419286556e-07,162.63
gaussian,rws,centroid,swap,generations,rastrigin,1.133672504836166,1.2112505980792951,6.9611883768076925,6.859213996790459e-08,50.0
uniform,tournament,two_point,swap,generations,spherical,1.1560022749782273,2.105769475686434,12.416435955734292,4.272070441179407e-05,50.0
gaussian,tournament,centroid,swap,generations,rastrigin,1.1957073392901492,1.010199274614179,4.327018689986772,4.1090029156976016e-08,50.0
uniform,rws,centroid,swap,generations,rastrigin,1.2390918070148842,1.123675165057234,5.480895571119696,3.325340003357269e-11,50.0
gaussian,tournament,binary_mask,swap,convergence,booth,1.3350189829836014,1.3212692711342253,7.180899986824184,0.013444675382236999,327.48
gaussian,rws,binary_mask,swap,convergence,booth,1.3582991678408494,1.9281697343906594,13.430294739529925,0.008297581172061341,303.24
gaussian,rws,two_point,swap,generations,booth,1.3625018309436792,1.3880171314131795,8.09529867215347,0.0007656427711161148,50.0
gaussian,tournament,two_point,swap,convergence,booth,1.3794272158783973,1.5366562756985056,8.790958767924675,0.002188595350905497,327.46
uniform,rws,2_parent_average,swap,convergence,rastrigin,1.412602460922744,1.3520870937979599,6.931247642313657,0.00010801319533726428,343.95
gaussian,rws,binary_mask,swap,generations,booth,1.421102988702234,1.3149686470139204,8.565792334651903,0.050328262650643,50.0
gaussian,tournament,centroid,swap,convergence,rastrigin,1.4329667445799013,1.509230291450868,8.872933411141519,4.199524683912159e-05,350.17
uniform,rws,2_parent_average,swap,generations,rastrigin,1.4467929692029011,1.7401848726633773,7.9597515093342075,6.479616843080294e-09,50.0
uniform,rws,centroid,swap,convergence,rastrigin,1.4522710036000825,1.668107046445876,8.128484022324406,4.015733633622176e-06,323.56
gaussian,rws,two_point,swap,convergence,booth,1.4578263748324158,1.7943257000762307,10.517098461441389,0.021516262087862767,308.13
gaussian,tournament,2_parent_average,swap,generations,rastrigin,1.4725613935182087,1.579308649078926,8.289149645881402,1.4330353792502137e-08,50.0
gaussian,tournament,2_parent_average,swap,convergence,rastrigin,1.4957593153799453,1.5043900036064826,6.9664113039286555,2.5673179564478232e-06,328.72
uniform,tournament,centroid,swap,convergence,rastrigin,1.596377098898831,1.4984166011848719,7.960582565026257,1.0358243613950435e-06,382.66
gaussian,tournament,two_point,swap,generations,rastrigin,1.6219002642335505,1.6726768274754984,8.806422621641445,3.6854785889772756e-10,50.0
gaussian,tournament,binary_mask,swap,generations,booth,1.6786220125629974,2.2853955640880503,20.281390945042784,0.013266378187683399,50.0
gaussian,rws,binary_mask,swap,convergence,rastrigin,1.7106347446672219,1.6245106708033588,7.199820255324667,1.5448782118454574e-05,327.85
gaussian,rws,binary_mask,swap,generations,rastrigin,1.7163736848853546,1.5742071537926212,8.012281530980303,2.039170856349415e-05,50.0
gaussian,rws,two_point,swap,convergence,rastrigin,1.7241330693502688,1.6482174248695427,7.9227880277094975,0.00025982470891250387,327.98
gaussian,rws,two_point,swap,generations,rastrigin,1.7551630651205372,1.8059624885959416,9.46872145239848,4.227962797642704e-06,50.0
gaussian,tournament,binary_mask,swap,convergence,rastrigin,1.7948883923679484,1.5367411326489344,7.891272730943255,0.000676843211302014,361.69
gaussian,tournament,binary_mask,swap,generations,rastrigin,1.8291832136412696,1.6751949347652242,9.561856320025448,0.00021328337550485799,50.0
gaussian,tournament,two_point,swap,generations,booth,1.8686005552474458,2.7453718556362716,15.49630166022323,0.008464033405020532,50.0
gaussian,tournament,two_point,swap,convergence,rastrigin,1.9519301767422599,1.7167814503810233,8.772414876059853,0.0020612887359483523,380.91
uniform,tournament,centroid,swap,generations,rastrigin,1.97625648372967,1.8897347327409502,8.021906837821073,1.4997299700780786e-05,50.0
uniform,tournament,2_parent_average,swap,generations,rastrigin,2.012746137033931,2.0561383787955965,10.145246950391078,1.1953460443692165e-10,50.0
uniform,rws,2_parent_average,swap,convergence,himmelblau,2.158190604025198,2.426424682311976,13.692246142845171,0.016713023736673327,324.03
uniform,tournament,2_parent_average,swap,convergence,rastrigin,2.5169071204062465,2.3965644109632818,10.569303646478332,8.77203037994434e-05,387.84
uniform,rws,2_parent_average,swap,generations,himmelblau,2.7321975339718865,3.219020459870142,13.385725296334801,0.00030386222122814454,50.0
uniform,tournament,centroid,swap,convergence,himmelblau,2.76657727266945,3.4859183585268307,17.05789050137938,2.875242352504879e-07,331.97
uniform,rws,centroid,swap,generations,booth,2.8575733255386417,9.638950587515865,78.95469740687874,2.041768146884226e-07,50.0
uniform,tournament,2_parent_average,swap,convergence,himmelblau,2.8772543471286554,3.6905200907690245,25.219519782723346,0.0017151931027761672,369.38
uniform,rws,centroid,swap,convergence,himmelblau,2.950094296879289,4.781515024161102,28.332509219620462,0.0002703463833015712,302.64
uniform,tournament,binary_mask,swap,generations,rastrigin,3.123030841667407,2.962505287868057,20.870669672925125,0.0006722577128712715,50.0
uniform,rws,two_point,swap,generations,himmelblau,3.1294535856623007,2.967183134879042,15.559219584046916,0.027625517817544007,50.0
uniform,tournament,binary_mask,swap,convergence,rastrigin,3.1348401163531205,3.0166045723304107,14.773274084018542,0.002538664716070116,419.84
uniform,rws,two_point,swap,convergence,himmelblau,3.206657883851026,3.6172061867279592,20.435173502131732,0.004354994537864441,419.6
uniform,tournament,two_point,swap,generations,rastrigin,3.3766533746587863,2.869246219339271,12.157514877188943,0.00020538240638856564,50.0
uniform,rws,two_point,swap,convergence,rastrigin,3.462535742951525,2.868754478541125,13.139000410008588,0.0130881534703704,434.48
uniform,rws,binary_mask,swap,generations,himmelblau,3.5290874758687973,3.0091689776858446,13.082074806996616,0.019522087430578913,50.0
uniform,rws,two_point,swap,generations,rastrigin,3.6900138207326676,3.113676341832862,17.92630000849406,0.017085434210237338,50.0
uniform,tournament,two_point,swap,convergence,himmelblau,3.708267887460409,3.326857016988024,15.935904628412978,0.017170130312512702,429.26
uniform,rws,binary_mask,swap,convergence,himmelblau,3.716783431701107,3.2507747025787603,13.85406159309601,0.009609346889432522,424.42
uniform,tournament,two_point,swap,convergence,rastrigin,3.7641519381380046,3.53848381292449,21.320172266144187,0.0491178372321599,439.18
uniform,tournament,2_parent_average,swap,generations,himmelblau,3.799441636393303,4.208305907879387,19.397007304105394,2.147457342649951e-05,50.0
uniform,rws,binary_mask,swap,convergence,rastrigin,3.8160881848765884,3.481940093568967,15.726358668422204,0.009212680253931183,429.53
uniform,rws,binary_mask,swap,generations,rastrigin,3.9185555264919443,3.7660434196828723,19.152470277647804,0.00593459339927449,50.0
uniform,tournament,two_point,swap,generations,himmelblau,3.9327672102400584,3.589279973523218,15.013519323073522,0.037533663834530884,50.0
uniform,rws,centroid,swap,generations,himmelblau,3.991455750652968,5.570217318197794,33.3800811647664,0.00038560406331891213,50.0
uniform,tournament,binary_mask,swap,generations,himmelblau,4.433139332334082,4.718694703321958,24.492264598870744,0.0269505934815766,50.0
uniform,rws,two_point,swap,generations,booth,4.510205279964539,4.836968295275395,32.49969245603485,0.0005790455409516631,50.0
uniform,tournament,centroid,swap,generations,himmelblau,4.530663751873498,6.247509211105061,37.53185206092507,0.0001395681968453984,50.0
uniform,tournament,binary_mask,swap,convergence,himmelblau,4.7154061838164925,4.607084514689544,20.706196889939733,0.09119246853112173,439.02
gaussian,rws,binary_mask,swap,convergence,himmelblau,4.965466402560856,4.5778370962370865,34.018198640729366,0.023626720382343102,453.64
uniform,tournament,binary_mask,swap,convergence,booth,5.152854849999171,7.698803231079067,54.91316015154605,0.09759324643943952,400.23
uniform,rws,binary_mask,swap,convergence,booth,5.291113019935639,7.064681918882082,51.133168746306765,0.0023664451031500055,448.72
uniform,rws,two_point,swap,convergence,booth,5.495256887132749,8.822818003954833,50.747524256380345,0.024673677500329987,463.23
gaussian,rws,two_point,swap,convergence,himmelblau,5.570433159695138,5.708654884465274,32.378586443253646,0.07285341980773966,463.26
uniform,rws,binary_mask,swap,generations,booth,6.149993231195289,8.615118610074946,47.415811339857214,0.052678855047709104,50.0
uniform,tournament,two_point,swap,generations,booth,6.210853652637208,7.662886857932264,39.41260884443924,0.017384421153443755,50.0
gaussian,tournament,binary_mask,swap,generations,himmelblau,6.327446651374024,6.365343040795336,46.54629155880495,0.06401164957413219,50.0
gaussian,rws,two_point,swap,generations,himmelblau,6.348188052894542,5.3823318222478145,30.054906044507128,0.14369389379526676,50.0
uniform,tournament,binary_mask,swap,generations,booth,6.463511939337125,8.595432695547313,46.15760268965048,0.024832197356902022,50.0
uniform,tournament,two_point,swap,convergence,booth,6.568722539990308,9.488367788567203,73.53928204644043,0.020104021533065612,463.21
gaussian,rws,binary_mask,swap,generations,himmelblau,6.588161903989158,6.726858362736484,40.69957209769859,0.0024760756785901527,50.0
gaussian,tournament,two_point,swap,convergence,himmelblau,6.699071902830402,8.372874733694347,46.4666223943328,0.003043486156001502,463.27
gaussian,tournament,binary_mask,swap,convergence,himmelblau,7.518867376454129,8.63424724082088,53.50125525937811,0.04140660611144819,448.66
gaussian,tournament,two_point,swap,generations,himmelblau,7.766117596984652,8.417814451257032,52.598224605218384,0.060842840192606246,50.0
gaussian,tournament,2_parent_average,swap,convergence,himmelblau,10.091924484260531,10.17006345757756,44.09386904715747,8.922354950519579e-05,448.82
gaussian,tournament,centroid,swap,convergence,himmelblau,11.447721709061392,11.793570329404972,54.69993324470349,0.0002510202758611263,446.26
gaussian,rws,2_parent_average,swap,generations,himmelblau,11.829519377587895,12.550524751559866,59.78923656692659,0.023823884279386084,50.0
gaussian,tournament,2_parent_average,swap,generations,himmelblau,12.063521583445038,14.05783814850422,92.8649533137681,0.005579870270298369,50.0
gaussian,tournament,centroid,swap,generations,himmelblau,12.554057152984685,14.389808021378812,69.50451354827581,0.003954477696533972,50.0
gaussian,rws,2_parent_average,swap,convergence,himmelblau,12.93408634159166,16.03202902242808,78.70037597765304,0.0011071523781723124,444.35
gaussian,rws,centroid,swap,convergence,himmelblau,13.384416831980245,13.556321415410194,74.18985112329304,0.01753767921189693,468.5
gaussian,rws,centroid,swap,generations,himmelblau,14.074973935833873,14.37117526506885,57.37097612455814,0.05532782605938553,50.0
